id,key,value,type
64803952,source,massgis_import_v0.1_20071009102359,regular
64803955,source,massgis_import_v0.1_20071009102359,regular
64803994,source,massgis_import_v0.1_20071009102359,regular
64804000,source,massgis_import_v0.1_20071009102359,regular
64804027,source,massgis_import_v0.1_20071009102359,regular
64804030,source,massgis_import_v0.1_20071009102359,regular
64804033,source,massgis_import_v0.1_20071009102359,regular
64804075,source,massgis_import_v0.1_20071009102359,regular
64804078,source,massgis_import_v0.1_20071009102359,regular
64804093,source,massgis_import_v0.1_20071009102359,regular
64804095,source,massgis_import_v0.1_20071009102359,regular
64804098,source,massgis_import_v0.1_20071009102359,regular
64804101,source,massgis_import_v0.1_20071009102359,regular
64804104,source,massgis_import_v0.1_20071009102359,regular
64804107,source,massgis_import_v0.1_20071009102359,regular
64804116,source,massgis_import_v0.1_20071009102359,regular
64804125,source,massgis_import_v0.1_20071009102359,regular
64804138,source,massgis_import_v0.1_20071009102359,regular
64804142,source,massgis_import_v0.1_20071009102359,regular
64804145,source,massgis_import_v0.1_20071009102359,regular
64804151,source,massgis_import_v0.1_20071009102359,regular
64804160,source,massgis_import_v0.1_20071009102359,regular
64804180,source,massgis_import_v0.1_20071009102359,regular
64804186,source,massgis_import_v0.1_20071009102359,regular
64804235,source,massgis_import_v0.1_20071009102359,regular
64804301,source,massgis_import_v0.1_20071009102359,regular
64804319,source,massgis_import_v0.1_20071009102359,regular
64804340,source,massgis_import_v0.1_20071009102359,regular
64804346,source,massgis_import_v0.1_20071009102359,regular
64804362,source,massgis_import_v0.1_20071009102359,regular
64804371,source,massgis_import_v0.1_20071009102359,regular
64804374,source,massgis_import_v0.1_20071009102359,regular
64804388,source,massgis_import_v0.1_20071009102359,regular
64804403,source,massgis_import_v0.1_20071009102359,regular
64804419,source,massgis_import_v0.1_20071009102359,regular
64804422,source,massgis_import_v0.1_20071009102359,regular
64804425,source,massgis_import_v0.1_20071009102359,regular
64804434,source,massgis_import_v0.1_20071009102359,regular
64804438,source,massgis_import_v0.1_20071009102359,regular
64804459,source,massgis_import_v0.1_20071009102359,regular
64804490,source,massgis_import_v0.1_20071009102359,regular
64804511,source,massgis_import_v0.1_20071009102359,regular
64804523,source,massgis_import_v0.1_20071009102359,regular
64804526,source,massgis_import_v0.1_20071009102359,regular
64804529,source,massgis_import_v0.1_20071009102359,regular
64804552,source,massgis_import_v0.1_20071009102359,regular
64804584,source,massgis_import_v0.1_20071009102359,regular
64804603,source,massgis_import_v0.1_20071009102359,regular
64804613,source,massgis_import_v0.1_20071009102359,regular
64804627,source,massgis_import_v0.1_20071009102359,regular
64804633,source,massgis_import_v0.1_20071009102359,regular
64804637,source,massgis_import_v0.1_20071009102359,regular
64804643,source,massgis_import_v0.1_20071009102359,regular
64804646,source,massgis_import_v0.1_20071009102359,regular
64804655,source,massgis_import_v0.1_20071009102359,regular
64804667,source,massgis_import_v0.1_20071009102359,regular
64804693,source,massgis_import_v0.1_20071009102359,regular
64804699,source,massgis_import_v0.1_20071009102359,regular
64804705,source,massgis_import_v0.1_20071009102359,regular
64804711,source,massgis_import_v0.1_20071009102359,regular
64804714,source,massgis_import_v0.1_20071009102359,regular
64804717,source,massgis_import_v0.1_20071009102359,regular
64804728,source,massgis_import_v0.1_20071009102359,regular
64804734,source,massgis_import_v0.1_20071009102359,regular
64804737,source,massgis_import_v0.1_20071009102359,regular
64804740,source,massgis_import_v0.1_20071009102359,regular
64804750,source,massgis_import_v0.1_20071009102359,regular
64804766,source,massgis_import_v0.1_20071009102359,regular
64804775,source,massgis_import_v0.1_20071009102359,regular
64804779,source,massgis_import_v0.1_20071009102359,regular
64804791,source,massgis_import_v0.1_20071009102359,regular
64804802,source,massgis_import_v0.1_20071009102359,regular
64804808,source,massgis_import_v0.1_20071009102359,regular
64804820,source,massgis_import_v0.1_20071009102359,regular
64804823,source,massgis_import_v0.1_20071009102359,regular
64804828,source,massgis_import_v0.1_20071009102359,regular
64804831,source,massgis_import_v0.1_20071009102359,regular
64804834,source,massgis_import_v0.1_20071009102359,regular
64804837,source,massgis_import_v0.1_20071009102359,regular
64804849,source,massgis_import_v0.1_20071009102359,regular
64804869,source,massgis_import_v0.1_20071009102359,regular
64804872,source,massgis_import_v0.1_20071009102359,regular
64804881,source,massgis_import_v0.1_20071009102359,regular
64804911,source,massgis_import_v0.1_20071009102359,regular
64804920,source,massgis_import_v0.1_20071009102359,regular
64804926,source,massgis_import_v0.1_20071009102359,regular
64804940,ref,1B-A,regular
64804940,highway,motorway_junction,regular
64804940,left,1A,ref
64804940,right,1B,ref
64804943,source,massgis_import_v0.1_20071009102359,regular
64804971,source,massgis_import_v0.1_20071009102359,regular
64804980,source,massgis_import_v0.1_20071009102359,regular
64804991,source,massgis_import_v0.1_20071009102359,regular
64804994,source,massgis_import_v0.1_20071009102359,regular
64805000,source,massgis_import_v0.1_20071009102359,regular
64805012,source,massgis_import_v0.1_20071009102359,regular
64805021,source,massgis_import_v0.1_20071009102359,regular
64805024,source,massgis_import_v0.1_20071009102359,regular
64805033,source,massgis_import_v0.1_20071009102359,regular
64805039,source,massgis_import_v0.1_20071009102359,regular
64805042,source,massgis_import_v0.1_20071009102359,regular
64805080,source,massgis_import_v0.1_20071009102359,regular
64805083,source,massgis_import_v0.1_20071009102359,regular
64805096,source,massgis_import_v0.1_20071009102359,regular
64805135,source,massgis_import_v0.1_20071009102359,regular
64805141,source,massgis_import_v0.1_20071009102359,regular
64805147,source,massgis_import_v0.1_20071009102359,regular
64805175,source,massgis_import_v0.1_20071009102359,regular
64805181,source,massgis_import_v0.1_20071009102359,regular
64805192,source,massgis_import_v0.1_20071009102359,regular
64805198,source,massgis_import_v0.1_20071009102359,regular
64805204,source,massgis_import_v0.1_20071009102359,regular
64805210,source,massgis_import_v0.1_20071009102359,regular
64805213,source,massgis_import_v0.1_20071009102359,regular
64805237,source,massgis_import_v0.1_20071009102359,regular
64805250,source,massgis_import_v0.1_20071009102359,regular
64805260,source,massgis_import_v0.1_20071009102359,regular
64805263,source,massgis_import_v0.1_20071009102359,regular
64805275,source,massgis_import_v0.1_20071009102359,regular
64805287,source,massgis_import_v0.1_20071009102359,regular
64805293,source,massgis_import_v0.1_20071009102359,regular
64805296,source,massgis_import_v0.1_20071009102359,regular
64805308,source,massgis_import_v0.1_20071009102359,regular
64805311,source,massgis_import_v0.1_20071009102359,regular
64805314,source,massgis_import_v0.1_20071009102359,regular
64805323,source,massgis_import_v0.1_20071009102359,regular
64805329,source,massgis_import_v0.1_20071009102359,regular
64805344,source,massgis_import_v0.1_20071009102359,regular
64805350,source,massgis_import_v0.1_20071009102359,regular
64805402,source,massgis_import_v0.1_20071009102359,regular
64805408,source,massgis_import_v0.1_20071009102359,regular
64805414,source,massgis_import_v0.1_20071009102359,regular
64805417,source,massgis_import_v0.1_20071009102359,regular
64805429,source,massgis_import_v0.1_20071009102359,regular
64805432,source,massgis_import_v0.1_20071009102359,regular
64805455,source,massgis_import_v0.1_20071009102359,regular
64805468,source,massgis_import_v0.1_20071009102359,regular
64805474,source,massgis_import_v0.1_20071009102359,regular
64805480,source,massgis_import_v0.1_20071009102359,regular
64805483,source,massgis_import_v0.1_20071009102359,regular
64805488,source,massgis_import_v0.1_20071009102359,regular
64805496,source,massgis_import_v0.1_20071009102359,regular
64805505,source,massgis_import_v0.1_20071009102359,regular
64805529,source,massgis_import_v0.1_20071009102359,regular
64805538,source,massgis_import_v0.1_20071009102359,regular
64805553,source,massgis_import_v0.1_20071009102359,regular
64805562,source,massgis_import_v0.1_20071009102359,regular
64805577,source,massgis_import_v0.1_20071009102359,regular
64805583,source,massgis_import_v0.1_20071009102359,regular
64805586,source,massgis_import_v0.1_20071009102359,regular
64805589,source,massgis_import_v0.1_20071009102359,regular
64805601,source,massgis_import_v0.1_20071009102359,regular
64805620,source,massgis_import_v0.1_20071009102359,regular
64805633,source,massgis_import_v0.1_20071009102359,regular
64805644,source,massgis_import_v0.1_20071009102359,regular
64805660,source,massgis_import_v0.1_20071009102359,regular
64805667,source,massgis_import_v0.1_20071009102359,regular
64805673,source,massgis_import_v0.1_20071009102359,regular
64805679,source,massgis_import_v0.1_20071009102359,regular
64805682,source,massgis_import_v0.1_20071009102359,regular
64805704,source,massgis_import_v0.1_20071009102359,regular
64805710,source,massgis_import_v0.1_20071009102359,regular
64805719,source,massgis_import_v0.1_20071009102359,regular
64805722,source,massgis_import_v0.1_20071009102359,regular
64805755,source,massgis_import_v0.1_20071009102359,regular
64805767,source,massgis_import_v0.1_20071009102359,regular
64805770,source,massgis_import_v0.1_20071009102359,regular
64805782,source,massgis_import_v0.1_20071009102359,regular
64805791,source,massgis_import_v0.1_20071009102359,regular
64805794,source,massgis_import_v0.1_20071009102359,regular
64805797,source,massgis_import_v0.1_20071009102359,regular
64805805,source,massgis_import_v0.1_20071009102359,regular
64805814,source,massgis_import_v0.1_20071009102359,regular
64805817,source,massgis_import_v0.1_20071009102359,regular
64805827,source,massgis_import_v0.1_20071009102359,regular
64805845,source,massgis_import_v0.1_20071009102359,regular
64805848,source,massgis_import_v0.1_20071009102359,regular
64805851,source,massgis_import_v0.1_20071009102359,regular
64805870,source,massgis_import_v0.1_20071009102359,regular
64805882,source,massgis_import_v0.1_20071009102359,regular
64805896,source,massgis_import_v0.1_20071009102359,regular
64805902,source,massgis_import_v0.1_20071009102359,regular
64805914,source,massgis_import_v0.1_20071009102359,regular
64805917,source,massgis_import_v0.1_20071009102359,regular
64805926,source,massgis_import_v0.1_20071009102359,regular
64805935,source,massgis_import_v0.1_20071009102359,regular
64805942,source,massgis_import_v0.1_20071009102359,regular
64805945,source,massgis_import_v0.1_20071009102359,regular
64805954,source,massgis_import_v0.1_20071009102359,regular
64805960,source,massgis_import_v0.1_20071009102359,regular
64805972,source,massgis_import_v0.1_20071009102359,regular
64805987,source,massgis_import_v0.1_20071009102359,regular
64805990,source,massgis_import_v0.1_20071009102359,regular
64805996,source,massgis_import_v0.1_20071009102359,regular
64806010,source,massgis_import_v0.1_20071009102359,regular
64806040,source,massgis_import_v0.1_20071009102359,regular
64806043,source,massgis_import_v0.1_20071009102359,regular
64806046,source,massgis_import_v0.1_20071009102359,regular
64806056,source,massgis_import_v0.1_20071009102359,regular
64806072,source,massgis_import_v0.1_20071009102359,regular
64806075,source,massgis_import_v0.1_20071009102359,regular
64806078,source,massgis_import_v0.1_20071009102359,regular
64806093,source,massgis_import_v0.1_20071009102359,regular
64806105,source,massgis_import_v0.1_20071009102359,regular
64806108,source,massgis_import_v0.1_20071009102359,regular
64806120,source,massgis_import_v0.1_20071009102359,regular
64806137,source,massgis_import_v0.1_20071009102359,regular
64806140,source,massgis_import_v0.1_20071009102359,regular
64806170,source,massgis_import_v0.1_20071009102359,regular
64806179,source,massgis_import_v0.1_20071009102359,regular
64806199,source,massgis_import_v0.1_20071009102359,regular
64806214,source,massgis_import_v0.1_20071009102359,regular
64806221,source,massgis_import_v0.1_20071009102359,regular
64806231,source,massgis_import_v0.1_20071009102359,regular
